time_s,throttle_command,steering_command
1788870534.7653615,nan,0.07551991939544678
1788870534.765393,0.018759550526738167,nan
1788870534.7903678,nan,0.07551991939544678
1788870534.7903938,0.018759550526738167,nan
1788870534.815402,nan,0.07551991939544678
1788870534.8154275,0.018759550526738167,nan
1788870534.8403437,nan,0.06299241632223129
1788870534.8403676,0.018949033692479134,nan
1788870534.8655279,nan,0.06299241632223129
1788870534.8655612,0.018949033692479134,nan
1788870534.890499,nan,0.06299241632223129
1788870534.8905263,0.018949033692479134,nan
1788870534.915427,nan,0.04349755868315697
1788870534.915497,0.01924389973282814,nan
1788870534.9405057,nan,0.04349755868315697
1788870534.9405386,0.01924389973282814,nan
1788870534.9654028,nan,0.0210079587996006
1788870534.9654355,0.019584063440561295,nan
1788870534.9906347,nan,0.0210079587996006
1788870534.990663,0.019584063440561295,nan
1788870535.0156515,nan,0.0210079587996006
1788870535.0156863,0.019584063440561295,nan
1788870535.0404851,nan,-0.0025177462957799435
1788870535.0405245,0.019863735884428024,nan
1788870535.0656757,nan,-0.0025177462957799435
1788870535.0657165,0.019863735884428024,nan
1788870535.0901458,nan,-0.00957189779728651
1788870535.0902016,0.019757039844989777,nan
1788870535.1154492,nan,-0.00957189779728651
1788870535.1154885,0.019757039844989777,nan
1788870535.1404927,nan,-0.00957189779728651
1788870535.1405275,0.019757039844989777,nan
1788870535.1654522,nan,-0.027194293215870857
1788870535.1654904,0.019490493461489677,nan
1788870535.190474,nan,-0.027194293215870857
1788870535.1904998,0.019490493461489677,nan
1788870535.2154343,nan,-0.027194293215870857
1788870535.2154582,0.019490493461489677,nan
1788870535.240373,nan,-0.03044002503156662
1788870535.240441,0.019441401585936546,nan
1788870535.2656822,nan,-0.03044002503156662
1788870535.265716,0.019441401585936546,nan
1788870535.2904153,nan,-0.030319146811962128
1788870535.2904432,0.019443228840827942,nan
1788870535.3154616,nan,-0.030319146811962128
1788870535.3154879,0.019443228840827942,nan
1788870535.3405793,nan,-0.030319146811962128
1788870535.3406112,0.019443228840827942,nan
1788870535.3654814,nan,-0.028393711894750595
1788870535.3655114,0.019472353160381317,nan
1788870535.3906636,nan,-0.028393711894750595
1788870535.3907022,0.019472353160381317,nan
1788870535.4153097,nan,-0.02622239664196968
1788870535.4153352,0.019505193457007408,nan
1788870535.4416165,nan,-0.02622239664196968
1788870535.4416523,0.019505193457007408,nan
1788870535.4655259,nan,-0.02622239664196968
1788870535.4655647,0.019505193457007408,nan
1788870535.490494,nan,-0.007049006875604391
1788870535.4905312,0.019795197993516922,nan
1788870535.5155783,nan,-0.007049006875604391
1788870535.5156643,0.019795197993516922,nan
1788870535.540555,nan,-0.007049006875604391
1788870535.5405955,0.019795197993516922,nan
1788870535.5654798,nan,0.0016206000000238419
1788870535.5655107,0.019877305254340172,nan
1788870535.59058,nan,0.0016206000000238419
1788870535.5906181,0.019877305254340172,nan
1788870535.6154742,nan,0.0016206000000238419
1788870535.615549,0.019877305254340172,nan
1788870535.6404166,nan,0.006980369333177805
1788870535.6404507,0.019796237349510193,nan
1788870535.6654115,nan,0.006980369333177805
1788870535.665442,0.019796237349510193,nan
1788870535.6905422,nan,0.006980369333177805
1788870535.6905773,0.019796237349510193,nan
1788870535.7155402,nan,0.010880102403461933
1788870535.7156184,0.019737251102924347,nan
1788870535.7403574,nan,0.010880102403461933
1788870535.7403893,0.019737251102924347,nan
1788870535.7653222,nan,0.014047221280634403
1788870535.7653987,0.019689347594976425,nan
1788870535.7904203,nan,0.014047221280634403
1788870535.7904603,0.019689347594976425,nan
1788870535.8155456,nan,0.014047221280634403
1788870535.815579,0.019689347594976425,nan
1788870535.8415182,nan,0.0006573893479071558
1788870535.8415527,0.019891874864697456,nan
1788870535.8654046,nan,0.0006573893479071558
1788870535.8654284,0.019891874864697456,nan
1788870535.890388,nan,0.0006573893479071558
1788870535.8904119,0.019891874864697456,nan
1788870535.9154198,nan,-0.0012733835028484464
1788870535.915487,0.019882556051015854,nan
1788870535.9404488,nan,-0.0012733835028484464
1788870535.940482,0.019882556051015854,nan
1788870535.9653938,nan,-0.0007070874562487006
1788870535.9654653,0.019891122356057167,nan
1788870535.9904444,nan,-0.0007070874562487006
1788870535.99047,0.019891122356057167,nan
1788870536.0154195,nan,-0.0007070874562487006
1788870536.0154524,0.019891122356057167,nan
1788870536.0405297,nan,-0.014723029918968678
1788870536.040592,0.019679125398397446,nan
1788870536.065539,nan,-0.014723029918968678
1788870536.065569,0.019679125398397446,nan
1788870536.0904605,nan,-0.014723029918968678
1788870536.0904942,0.019679125398397446,nan
1788870536.11532,nan,-0.01679050549864769
1788870536.115342,0.019647855311632156,nan
1788870536.140422,nan,-0.01679050549864769
1788870536.1404455,0.019647855311632156,nan
1788870536.1652517,nan,-0.016537819057703018
1788870536.1653445,0.01965167745947838,nan
1788870536.1904764,nan,-0.016537819057703018
1788870536.1905088,0.01965167745947838,nan
1788870536.215354,nan,-0.016537819057703018
1788870536.215382,0.01965167745947838,nan
1788870536.240333,nan,-0.013343045487999916
1788870536.2404058,0.019699998199939728,nan
1788870536.2653813,nan,-0.013343045487999916
1788870536.2654102,0.019699998199939728,nan
1788870536.290309,nan,-0.010802479460835457
1788870536.2903383,0.01973842643201351,nan
1788870536.3153725,nan,-0.010802479460835457
1788870536.3154008,0.01973842643201351,nan
1788870536.3403847,nan,-0.010802479460835457
1788870536.340416,0.01973842643201351,nan
1788870536.3653967,nan,-0.007098855916410685
1788870536.3654306,0.019794445484876633,nan
1788870536.3905272,nan,-0.007098855916410685
1788870536.3905551,0.019794445484876633,nan
1788870536.4153967,nan,0.01227351650595665
1788870536.4154408,0.0197161752730608,nan
1788870536.4404879,nan,0.01227351650595665
1788870536.4405339,0.0197161752730608,nan
1788870536.4655547,nan,0.01227351650595665
1788870536.465588,0.0197161752730608,nan
1788870536.4904592,nan,0.02134586311876774
1788870536.4904885,0.019578954204916954,nan
1788870536.5154083,nan,0.02134586311876774
1788870536.5154366,0.019578954204916954,nan
1788870536.5402093,nan,0.025968346744775772
1788870536.540241,0.01950903609395027,nan
1788870536.5654652,nan,0.025968346744775772
1788870536.5655403,0.01950903609395027,nan
1788870536.5904603,nan,0.025968346744775772
1788870536.5904953,0.01950903609395027,nan
1788870536.6153247,nan,0.029907304793596268
1788870536.615353,0.01944945752620697,nan
1788870536.640421,nan,0.029907304793596268
1788870536.6404443,0.01944945752620697,nan
1788870536.6653154,nan,0.015765590593218803
1788870536.6653469,0.019663358107209206,nan
1788870536.6903505,nan,0.015765590593218803
1788870536.69038,0.019663358107209206,nan
1788870536.7153583,nan,0.015765590593218803
1788870536.7153976,0.019663358107209206,nan
1788870536.7403278,nan,0.013429941609501839
1788870536.7403522,0.01969868503510952,nan
1788870536.7654383,nan,0.013429941609501839
1788870536.7654676,0.01969868503510952,nan
1788870536.7903962,nan,-0.003496127901598811
1788870536.790431,0.019848937168717384,nan
1788870536.8154933,nan,-0.003496127901598811
1788870536.8155317,0.019848937168717384,nan
1788870536.8404422,nan,-0.003496127901598811
1788870536.8404713,0.019848937168717384,nan
1788870536.8653731,nan,-0.006604491733014584
1788870536.8654053,0.019801922142505646,nan
1788870536.890617,nan,-0.006604491733014584
1788870536.8907113,0.019801922142505646,nan
1788870536.9152937,nan,-0.022592298686504364
1788870536.9153898,0.01956010051071644,nan
1788870536.9404447,nan,-0.022592298686504364
1788870536.9404771,0.01956010051071644,nan
1788870536.9654565,nan,-0.022592298686504364
1788870536.9654846,0.01956010051071644,nan
1788870536.9905019,nan,-0.02483203448355198
1788870536.990531,0.019526224583387375,nan
1788870537.0154357,nan,-0.02483203448355198
1788870537.0154617,0.019526224583387375,nan
1788870537.0402935,nan,-0.023594701662659645
1788870537.0403175,0.0195449385792017,nan
1788870537.0654387,nan,-0.023594701662659645
1788870537.0654638,0.0195449385792017,nan
1788870537.0904253,nan,-0.023594701662659645
1788870537.090458,0.0195449385792017,nan
1788870537.1154046,nan,-0.020093146711587906
1788870537.115433,0.01959790103137493,nan
1788870537.1404095,nan,-0.020093146711587906
1788870537.1404428,0.01959790103137493,nan
1788870537.165473,nan,-0.020093146711587906
1788870537.1655025,0.01959790103137493,nan
1788870537.1904051,nan,-0.01573881506919861
1788870537.190436,0.01966376230120659,nan
1788870537.2153413,nan,-0.01573881506919861
1788870537.215364,0.01966376230120659,nan
1788870537.2403452,nan,-0.012490663677453995
1788870537.2403748,0.019712891429662704,nan
1788870537.2654302,nan,-0.012490663677453995
1788870537.2654655,0.019712891429662704,nan
1788870537.2905023,nan,-0.012490663677453995
1788870537.2905335,0.019712891429662704,nan
1788870537.3155332,nan,-0.007904467172920704
1788870537.3155675,0.019782260060310364,nan
1788870537.340432,nan,-0.007904467172920704
1788870537.3404596,0.019782260060310364,nan
1788870537.3653264,nan,-0.004479989409446716
1788870537.3653529,0.019834056496620178,nan
1788870537.39038,nan,-0.004479989409446716
1788870537.3904042,0.019834056496620178,nan
1788870537.4154065,nan,-0.004479989409446716
1788870537.4154756,0.019834056496620178,nan
1788870537.4406877,nan,5.330512431100942e-05
1788870537.440736,0.019901011139154434,nan
1788870537.4655273,nan,5.330512431100942e-05
1788870537.4655647,0.019901011139154434,nan
1788870537.4904091,nan,0.003430888056755066
1788870537.4904363,0.019849924370646477,nan
1788870537.5154583,nan,0.003430888056755066
1788870537.515492,0.019849924370646477,nan
1788870537.5404377,nan,0.003430888056755066
1788870537.5404658,0.019849924370646477,nan
1788870537.5654743,nan,0.007442368660122156
1788870537.5655124,0.01978924870491028,nan
1788870537.590478,nan,0.007442368660122156
1788870537.5905101,0.01978924870491028,nan
1788870537.6154466,nan,0.007442368660122156
1788870537.6154714,0.01978924870491028,nan
1788870537.640361,nan,0.011550645343959332
1788870537.640395,0.019727109000086784,nan
1788870537.6656744,nan,0.011550645343959332
1788870537.6657066,0.019727109000086784,nan
1788870537.690312,nan,0.015351125970482826
1788870537.6903317,0.019669625908136368,nan
1788870537.7154572,nan,0.015351125970482826
1788870537.7154891,0.019669625908136368,nan
1788870537.740445,nan,0.015351125970482826
1788870537.7404757,0.019669625908136368,nan
1788870537.7656255,nan,0.0021444957237690687
1788870537.7656956,0.019869381561875343,nan
1788870537.7904952,nan,0.0021444957237690687
1788870537.7905254,0.019869381561875343,nan
1788870537.8153152,nan,0.0002140533906640485
1788870537.815346,0.019898580387234688,nan
1788870537.8405323,nan,0.0002140533906640485
1788870537.840557,0.019898580387234688,nan
1788870537.865353,nan,0.0002140533906640485
1788870537.8653758,0.019898580387234688,nan
1788870537.8903468,nan,-0.015046673826873302
1788870537.8903742,0.019674232229590416,nan
1788870537.9163692,nan,-0.015046673826873302
1788870537.9163961,0.019674232229590416,nan
1788870537.940539,nan,-0.01719605177640915
1788870537.9405801,0.01964172162115574,nan
1788870537.9655366,nan,-0.01719605177640915
1788870537.965568,0.01964172162115574,nan
1788870537.9905093,nan,-0.01719605177640915
1788870537.9905565,0.01964172162115574,nan
1788870538.0153706,nan,-0.014703442342579365
1788870538.0153968,0.019679421558976173,nan
1788870538.0404677,nan,-0.014703442342579365
1788870538.0404932,0.019679421558976173,nan
1788870538.0653374,nan,-0.011588932946324348
1788870538.0654345,0.019726529717445374,nan
1788870538.0905125,nan,-0.011588932946324348
1788870538.0905485,0.019726529717445374,nan
1788870538.115384,nan,-0.011588932946324348
1788870538.1154156,0.019726529717445374,nan
1788870538.140409,nan,-0.007661561015993357
1788870538.1404715,0.019785933196544647,nan
1788870538.1653922,nan,-0.007661561015993357
1788870538.1654167,0.019785933196544647,nan
1788870538.1904616,nan,-0.007661561015993357
1788870538.1904848,0.019785933196544647,nan
1788870538.215356,nan,-0.0030216604936867952
1788870538.2153916,0.01985611394047737,nan
1788870538.2404068,nan,-0.0030216604936867952
1788870538.2404351,0.01985611394047737,nan
1788870538.265439,nan,0.0002982278529088944
1788870538.265471,0.019897306337952614,nan
1788870538.2904367,nan,0.0002982278529088944
1788870538.2904682,0.019897306337952614,nan
1788870538.3153732,nan,0.0002982278529088944
1788870538.3154256,0.019897306337952614,nan
1788870538.3406432,nan,0.00313101545907557
1788870538.34068,0.019854459911584854,nan
1788870538.3654776,nan,0.00313101545907557
1788870538.3655643,0.019854459911584854,nan
1788870538.3903875,nan,-0.012177172116935253
1788870538.3904173,0.019717633724212646,nan
1788870538.4155095,nan,-0.012177172116935253
1788870538.4155908,0.019717633724212646,nan
1788870538.4407084,nan,-0.012177172116935253
1788870538.4407482,0.019717633724212646,nan
1788870538.4653594,nan,-0.014931916259229183
1788870538.4653876,0.01967596635222435,nan
1788870538.4906209,nan,-0.014931916259229183
1788870538.490656,0.01967596635222435,nan
1788870538.5156412,nan,-0.014931916259229183
1788870538.5157607,0.01967596635222435,nan
1788870538.540535,nan,-0.01290226075798273
1788870538.5405807,0.019706666469573975,nan
1788870538.565702,nan,-0.01290226075798273
1788870538.565741,0.019706666469573975,nan
1788870538.5906792,nan,-0.01290226075798273
1788870538.5907164,0.019706666469573975,nan
1788870538.6156316,nan,0.00794299691915512
1788870538.6156723,0.019781677052378654,nan
1788870538.6406944,nan,0.00794299691915512
1788870538.6407263,0.019781677052378654,nan
1788870538.6657078,nan,0.00794299691915512
1788870538.6657484,0.019781677052378654,nan
1788870538.6906567,nan,0.01575951837003231
1788870538.6907623,0.019663449376821518,nan
1788870538.7156918,nan,0.01575951837003231
1788870538.7157774,0.019663449376821518,nan
1788870538.7405295,nan,0.01575951837003231
1788870538.7405648,0.019663449376821518,nan
1788870538.765766,nan,0.019740061834454536
1788870538.76581,0.019603241235017776,nan
1788870538.7905333,nan,0.019740061834454536
1788870538.7906187,0.019603241235017776,nan
1788870538.8155358,nan,0.019740061834454536
1788870538.815571,0.019603241235017776,nan
1788870538.8403485,nan,0.003877347568050027
1788870538.8404117,0.019843170419335365,nan
1788870538.8656783,nan,0.003877347568050027
1788870538.8657217,0.019843170419335365,nan
1788870538.8905144,nan,0.003877347568050027
1788870538.8905573,0.019843170419335365,nan
1788870538.915543,nan,-0.005258380435407162
1788870538.9155767,0.01982228271663189,nan
1788870538.940716,nan,-0.005258380435407162
1788870538.940746,0.01982228271663189,nan
1788870538.965743,nan,-0.005258380435407162
1788870538.9658656,0.01982228271663189,nan
1788870538.9905033,nan,-0.03155682981014252
1788870538.9905415,0.01942450925707817,nan
1788870539.015944,nan,-0.03155682981014252
1788870539.015999,0.01942450925707817,nan
1788870539.0406885,nan,-0.03155682981014252
1788870539.0407257,0.01942450925707817,nan
1788870539.0670853,nan,-0.03155682981014252
1788870539.067108,0.01942450925707817,nan
1788870539.0916052,nan,-0.04271349310874939
1788870539.0916436,0.019255761057138443,nan
1788870539.1157162,nan,-0.04271349310874939
1788870539.1158047,0.019255761057138443,nan
